E6A55_00645,pxpA,Dispensable
E6A55_00650,E6A55_00650,Dispensable
E6A55_00655,E6A55_00655,Dispensable
E6A55_00660,pcp,Dispensable
E6A55_00665,E6A55_00665,Dispensable
E6A55_00670,E6A55_00670,Dispensable
E6A55_00675,E6A55_00675,Dispensable
E6A55_00680,E6A55_00680,Dispensable
E6A55_00685,E6A55_00685,Dispensable
E6A55_00690,E6A55_00690,Dispensable
E6A55_00695,E6A55_00695,Dispensable
E6A55_00700,E6A55_00700,Dispensable
E6A55_00705,rfaE2,Dispensable
E6A55_00710,E6A55_00710,Dispensable
E6A55_00715,E6A55_00715,Dispensable
E6A55_00720,E6A55_00720,Dispensable
E6A55_00725,E6A55_00725,Dispensable
E6A55_00730,E6A55_00730,Dispensable
E6A55_00735,E6A55_00735,Dispensable
E6A55_00740,E6A55_00740,Dispensable
E6A55_00745,E6A55_00745,Dispensable
E6A55_00750,E6A55_00750,Dispensable
E6A55_00755,E6A55_00755,Dispensable
E6A55_00760,E6A55_00760,Dispensable
E6A55_00765,E6A55_00765,Dispensable
E6A55_00770,metH,Dispensable
E6A55_00775,E6A55_00775,Dispensable
E6A55_00780,E6A55_00780,Dispensable
E6A55_00785,E6A55_00785,Dispensable
E6A55_00790,E6A55_00790,Dispensable
E6A55_00795,E6A55_00795,Dispensable
E6A55_00800,E6A55_00800,Dispensable
E6A55_00805,E6A55_00805,Dispensable
E6A55_00810,E6A55_00810,Essential
E6A55_00815,E6A55_00815,Dispensable
E6A55_00820,E6A55_00820,Dispensable
E6A55_00825,E6A55_00825,Dispensable
E6A55_00830,E6A55_00830,Dispensable
E6A55_00835,E6A55_00835,Dispensable
E6A55_00840,E6A55_00840,Dispensable
E6A55_00845,E6A55_00845,Dispensable
E6A55_00850,E6A55_00850,Dispensable
E6A55_00855,aceK,Dispensable
E6A55_00860,E6A55_00860,Dispensable
E6A55_00865,E6A55_00865,Dispensable
E6A55_00870,E6A55_00870,Dispensable
E6A55_00875,E6A55_00875,Dispensable
E6A55_00880,E6A55_00880,Dispensable
E6A55_00885,E6A55_00885,Dispensable
E6A55_00890,E6A55_00890,Dispensable
E6A55_00895,E6A55_00895,Dispensable
E6A55_00900,E6A55_00900,Dispensable
E6A55_00905,E6A55_00905,Dispensable
E6A55_00910,E6A55_00910,Dispensable
E6A55_00915,E6A55_00915,Dispensable
E6A55_00920,bioF,Dispensable
E6A55_00925,bioD,Dispensable
E6A55_00930,E6A55_00930,Dispensable
E6A55_00935,E6A55_00935,Dispensable
E6A55_00940,E6A55_00940,Dispensable
E6A55_00945,E6A55_00945,Dispensable
E6A55_00950,E6A55_00950,Dispensable
E6A55_00955,E6A55_00955,Dispensable
E6A55_00960,E6A55_00960,Dispensable
E6A55_00965,E6A55_00965,Dispensable
E6A55_00970,E6A55_00970,Dispensable
E6A55_00975,E6A55_00975,Dispensable
E6A55_00980,E6A55_00980,Dispensable
E6A55_00985,dksA,Dispensable
E6A55_00990,E6A55_00990,Dispensable
E6A55_00995,E6A55_00995,Dispensable
E6A55_01000,E6A55_01000,Dispensable
E6A55_01005,E6A55_01005,Dispensable
E6A55_01010,hslV,Dispensable
E6A55_01015,hslU,Dispensable
E6A55_01020,E6A55_01020,Dispensable
E6A55_01025,E6A55_01025,Dispensable
E6A55_01030,E6A55_01030,Dispensable
E6A55_01035,E6A55_01035,Dispensable
E6A55_01040,E6A55_01040,Dispensable
E6A55_01045,E6A55_01045,Dispensable
E6A55_01050,E6A55_01050,Dispensable
E6A55_01055,argB,Dispensable
E6A55_01060,E6A55_01060,Dispensable
E6A55_01065,slmA,Dispensable
E6A55_01070,E6A55_01070,Dispensable
E6A55_01075,metW,Dispensable
E6A55_01080,E6A55_01080,Dispensable
E6A55_01085,E6A55_01085,Dispensable
E6A55_01090,E6A55_01090,Dispensable
E6A55_01095,E6A55_01095,Dispensable
E6A55_01100,E6A55_01100,Dispensable
E6A55_01105,E6A55_01105,Dispensable
E6A55_01110,E6A55_01110,Dispensable
E6A55_01115,argC,Dispensable
E6A55_01120,E6A55_01120,Dispensable
E6A55_01125,E6A55_01125,Dispensable
E6A55_01130,xth,Dispensable
E6A55_01135,pyrE,Dispensable
E6A55_01140,E6A55_01140,Dispensable
E6A55_01145,E6A55_01145,Dispensable
E6A55_01150,dapF,Dispensable
E6A55_01155,E6A55_01155,Dispensable
E6A55_01160,E6A55_01160,Dispensable
E6A55_01165,E6A55_01165,Essential
E6A55_01170,E6A55_01170,Dispensable
E6A55_01175,E6A55_01175,Dispensable
E6A55_01180,E6A55_01180,Dispensable
E6A55_01185,E6A55_01185,Dispensable
E6A55_01190,thiC,Dispensable
E6A55_01195,E6A55_01195,Dispensable
E6A55_01200,thiS,Dispensable
E6A55_01205,E6A55_01205,Dispensable
E6A55_01210,E6A55_01210,Dispensable
E6A55_01215,E6A55_01215,Dispensable
E6A55_01220,E6A55_01220,Dispensable
E6A55_01225,E6A55_01225,Dispensable
E6A55_01230,thiD,Dispensable
E6A55_01235,E6A55_01235,Dispensable
E6A55_01240,E6A55_01240,Dispensable
E6A55_01245,metF,Dispensable
E6A55_01250,E6A55_01250,Dispensable
E6A55_01255,E6A55_01255,Dispensable
E6A55_01260,E6A55_01260,Dispensable
E6A55_01265,E6A55_01265,Dispensable
E6A55_01270,E6A55_01270,Dispensable
E6A55_01275,E6A55_01275,Dispensable
E6A55_01280,E6A55_01280,Dispensable
E6A55_01285,E6A55_01285,Dispensable
E6A55_01290,E6A55_01290,Dispensable
E6A55_01295,E6A55_01295,Dispensable
E6A55_01300,E6A55_01300,Dispensable
E6A55_01305,E6A55_01305,Dispensable
E6A55_01310,E6A55_01310,Dispensable
E6A55_01315,ttcA,Dispensable
E6A55_01320,E6A55_01320,Dispensable
E6A55_01325,glmU,Dispensable
E6A55_01330,glmS,Dispensable
E6A55_01335,E6A55_01335,Dispensable
E6A55_01340,E6A55_01340,Dispensable
E6A55_01345,E6A55_01345,Dispensable
E6A55_01350,bfr,Dispensable
E6A55_01355,E6A55_01355,Dispensable
E6A55_01360,E6A55_01360,Dispensable
E6A55_01365,E6A55_01365,Dispensable
E6A55_01370,E6A55_01370,Dispensable
E6A55_01375,E6A55_01375,Dispensable
E6A55_01380,E6A55_01380,Dispensable
E6A55_01385,E6A55_01385,Dispensable
E6A55_01390,E6A55_01390,Dispensable
E6A55_01395,E6A55_01395,Dispensable
E6A55_01400,E6A55_01400,Dispensable
E6A55_01405,E6A55_01405,Dispensable
E6A55_01410,E6A55_01410,Dispensable
E6A55_01415,E6A55_01415,Dispensable
E6A55_01420,E6A55_01420,Dispensable
E6A55_01425,E6A55_01425,Dispensable
E6A55_01430,E6A55_01430,Dispensable
E6A55_01435,E6A55_01435,Dispensable
E6A55_01440,E6A55_01440,Dispensable
E6A55_01445,E6A55_01445,Dispensable
E6A55_01450,E6A55_01450,Dispensable
E6A55_01455,E6A55_01455,Dispensable
E6A55_01460,E6A55_01460,Dispensable
E6A55_01465,E6A55_01465,Dispensable
E6A55_01470,E6A55_01470,Dispensable
E6A55_01475,E6A55_01475,Dispensable
E6A55_01480,E6A55_01480,Dispensable
E6A55_01485,E6A55_01485,Dispensable
E6A55_01490,E6A55_01490,Dispensable
E6A55_01495,creC,Dispensable
E6A55_01500,creB,Dispensable
E6A55_01505,E6A55_01505,Dispensable
E6A55_01510,E6A55_01510,Dispensable
E6A55_01515,E6A55_01515,Dispensable
E6A55_01520,E6A55_01520,Dispensable
E6A55_01525,E6A55_01525,Dispensable
E6A55_01530,E6A55_01530,Dispensable
E6A55_01535,E6A55_01535,Dispensable
E6A55_01540,E6A55_01540,Dispensable
E6A55_01545,E6A55_01545,Dispensable
E6A55_01550,E6A55_01550,Dispensable
E6A55_01555,E6A55_01555,Dispensable
E6A55_01560,E6A55_01560,Dispensable
E6A55_01565,E6A55_01565,Dispensable
E6A55_01570,E6A55_01570,Dispensable
E6A55_01575,E6A55_01575,Dispensable
E6A55_01580,E6A55_01580,Dispensable
E6A55_01585,ptsP,Essential
E6A55_01590,E6A55_01590,Dispensable
E6A55_01595,E6A55_01595,Dispensable
E6A55_01600,nagA,Dispensable
E6A55_01605,E6A55_01605,Dispensable
E6A55_01610,zwf,Dispensable
E6A55_01615,E6A55_01615,Dispensable
E6A55_01620,E6A55_01620,Dispensable
E6A55_01625,E6A55_01625,Dispensable
E6A55_01630,E6A55_01630,Dispensable
E6A55_01635,amt,Dispensable
E6A55_01640,gshA,Dispensable
E6A55_01645,gshB,Dispensable
E6A55_01650,E6A55_01650,Dispensable
E6A55_01655,E6A55_01655,Dispensable
E6A55_01660,ptsP,Dispensable
E6A55_01665,E6A55_01665,Dispensable
E6A55_01670,bfr,Dispensable
E6A55_01675,mnmH,Dispensable
E6A55_01680,moeB,Dispensable
E6A55_01685,E6A55_01685,Dispensable
E6A55_01690,gpmA,Dispensable
E6A55_01695,E6A55_01695,Dispensable
E6A55_01700,grxC,Dispensable
E6A55_01705,secB,Dispensable
E6A55_01710,E6A55_01710,Dispensable
E6A55_01715,E6A55_01715,Dispensable
E6A55_01720,trmL,Dispensable
E6A55_01725,E6A55_01725,Dispensable
E6A55_01730,E6A55_01730,Dispensable
E6A55_01735,E6A55_01735,Dispensable
E6A55_01740,coxB,Dispensable
E6A55_01745,ctaD,Dispensable
E6A55_01750,E6A55_01750,Dispensable
E6A55_01755,E6A55_01755,Dispensable
E6A55_01760,E6A55_01760,Dispensable
E6A55_01765,E6A55_01765,Dispensable
E6A55_01770,E6A55_01770,Dispensable
E6A55_01775,E6A55_01775,Dispensable
E6A55_01780,E6A55_01780,Dispensable
E6A55_01785,E6A55_01785,Dispensable
E6A55_01790,E6A55_01790,Dispensable
E6A55_01795,rpoH,Dispensable
E6A55_01800,E6A55_01800,Dispensable
E6A55_01805,ybiB,Dispensable
E6A55_01810,E6A55_01810,Dispensable
E6A55_01815,ntrB,Dispensable
E6A55_01820,E6A55_01820,Dispensable
E6A55_01825,E6A55_01825,Dispensable
E6A55_01830,E6A55_01830,Dispensable
E6A55_01835,maiA,Dispensable
E6A55_01840,ftsY,Dispensable
E6A55_01845,E6A55_01845,Dispensable
E6A55_01850,E6A55_01850,Dispensable
E6A55_01855,rsmD,Dispensable
E6A55_01860,coaD,Dispensable
E6A55_01865,E6A55_01865,Dispensable
E6A55_01870,E6A55_01870,Dispensable
E6A55_01875,E6A55_01875,Essential
E6A55_01880,E6A55_01880,Dispensable
E6A55_01885,E6A55_01885,Essential
E6A55_01890,E6A55_01890,Dispensable
E6A55_01895,ispE,Dispensable
E6A55_01900,lolB,Dispensable
E6A55_01905,E6A55_01905,Dispensable
E6A55_01910,mutM,Dispensable
E6A55_01915,E6A55_01915,Dispensable
E6A55_01920,mutY,Dispensable
E6A55_01925,E6A55_01925,Dispensable
E6A55_01930,rapZ,Dispensable
E6A55_01935,E6A55_01935,Dispensable
E6A55_01940,E6A55_01940,Essential
E6A55_01945,E6A55_01945,Dispensable
E6A55_01950,E6A55_01950,Dispensable
E6A55_01955,E6A55_01955,Dispensable
E6A55_01960,lptB,Dispensable
E6A55_01965,lptA,Dispensable
E6A55_01970,lptC,Dispensable
E6A55_01975,E6A55_01975,Dispensable
E6A55_01980,E6A55_01980,Dispensable
E6A55_01985,E6A55_01985,Dispensable
E6A55_01990,E6A55_01990,Dispensable
E6A55_01995,E6A55_01995,Essential
E6A55_02000,E6A55_02000,Dispensable
E6A55_02005,E6A55_02005,Dispensable
E6A55_02010,E6A55_02010,Dispensable
E6A55_02015,E6A55_02015,Dispensable
E6A55_02020,uvrA,Dispensable
E6A55_02025,E6A55_02025,Dispensable
E6A55_02030,ssb,Dispensable
E6A55_02035,E6A55_02035,Dispensable
E6A55_02040,E6A55_02040,Dispensable
E6A55_02045,E6A55_02045,Dispensable
E6A55_02050,E6A55_02050,Dispensable
E6A55_02055,E6A55_02055,Dispensable
E6A55_02060,E6A55_02060,Dispensable
E6A55_02065,E6A55_02065,Dispensable
E6A55_02070,E6A55_02070,Dispensable
E6A55_02075,E6A55_02075,Dispensable
E6A55_02080,E6A55_02080,Dispensable
E6A55_02085,E6A55_02085,Dispensable
E6A55_02090,E6A55_02090,Dispensable
E6A55_02095,E6A55_02095,Dispensable
E6A55_02100,E6A55_02100,Dispensable
E6A55_02105,E6A55_02105,Dispensable
E6A55_02110,E6A55_02110,Dispensable
E6A55_02115,E6A55_02115,Dispensable
E6A55_02120,E6A55_02120,Dispensable
E6A55_02125,E6A55_02125,Dispensable
E6A55_02130,E6A55_02130,Dispensable
E6A55_02135,E6A55_02135,Dispensable
E6A55_02140,E6A55_02140,Dispensable
E6A55_02145,E6A55_02145,Dispensable
E6A55_02150,queF,Dispensable
E6A55_02155,ilvA,Dispensable
E6A55_02160,otsB,Dispensable
E6A55_02165,E6A55_02165,Dispensable
E6A55_02170,otsA,Dispensable
E6A55_02175,E6A55_02175,Dispensable
E6A55_02180,E6A55_02180,Dispensable
E6A55_02185,E6A55_02185,Dispensable
E6A55_02190,E6A55_02190,Dispensable
E6A55_02195,E6A55_02195,Dispensable
E6A55_02200,E6A55_02200,Dispensable
E6A55_02205,E6A55_02205,Dispensable
E6A55_02210,E6A55_02210,Dispensable
E6A55_02215,E6A55_02215,Dispensable
E6A55_02220,E6A55_02220,Dispensable
E6A55_02225,E6A55_02225,Dispensable
E6A55_02230,E6A55_02230,Dispensable
E6A55_02235,E6A55_02235,Dispensable
E6A55_02240,E6A55_02240,Dispensable
E6A55_02245,ubiE,Dispensable
E6A55_02250,E6A55_02250,Dispensable
E6A55_02255,E6A55_02255,Dispensable
E6A55_02260,ubiB,Dispensable
E6A55_02265,E6A55_02265,Dispensable
E6A55_02270,E6A55_02270,Dispensable
E6A55_02275,E6A55_02275,Dispensable
E6A55_02280,E6A55_02280,Dispensable
E6A55_02285,aspS,Essential
E6A55_02290,E6A55_02290,Dispensable
E6A55_02295,nudB,Dispensable
E6A55_02300,E6A55_02300,Dispensable
E6A55_02305,mobB,Dispensable
E6A55_02310,clsB,Dispensable
E6A55_02315,E6A55_02315,Dispensable
E6A55_02320,E6A55_02320,Dispensable
E6A55_02325,E6A55_02325,Dispensable
E6A55_02330,E6A55_02330,Dispensable
E6A55_02335,E6A55_02335,Dispensable
E6A55_02340,E6A55_02340,Dispensable
E6A55_02345,E6A55_02345,Dispensable
E6A55_02350,E6A55_02350,Dispensable
E6A55_02355,E6A55_02355,Dispensable
E6A55_02360,E6A55_02360,Dispensable
E6A55_02365,E6A55_02365,Dispensable
E6A55_02370,E6A55_02370,Dispensable
E6A55_02375,E6A55_02375,Dispensable
E6A55_02380,E6A55_02380,Dispensable
E6A55_02385,E6A55_02385,Dispensable
E6A55_02390,E6A55_02390,Dispensable
E6A55_02395,gltK,Dispensable
E6A55_02400,E6A55_02400,Dispensable
E6A55_02405,E6A55_02405,Dispensable
E6A55_02410,E6A55_02410,Dispensable
E6A55_02415,E6A55_02415,Dispensable
E6A55_02420,pyrC,Dispensable
E6A55_02425,E6A55_02425,Dispensable
E6A55_02430,rnpB,Dispensable
E6A55_02435,E6A55_02435,Dispensable
E6A55_02440,rplM,Essential
E6A55_02445,rpsI,Essential
E6A55_02450,E6A55_02450,Dispensable
E6A55_02455,erpA,Dispensable
E6A55_02460,E6A55_02460,Dispensable
E6A55_02465,E6A55_02465,Dispensable
E6A55_02470,E6A55_02470,Dispensable
E6A55_02475,E6A55_02475,Dispensable
E6A55_02480,E6A55_02480,Essential
E6A55_02485,E6A55_02485,Dispensable
E6A55_02490,E6A55_02490,Dispensable
E6A55_02495,E6A55_02495,Dispensable
E6A55_02500,E6A55_02500,Dispensable
E6A55_02505,E6A55_02505,Dispensable
E6A55_02510,E6A55_02510,Dispensable
E6A55_02515,ruvB,Dispensable
E6A55_02520,ruvA,Dispensable
E6A55_02525,E6A55_02525,Dispensable
E6A55_02530,ruvC,Dispensable
E6A55_02535,E6A55_02535,Dispensable
E6A55_02540,E6A55_02540,Dispensable
E6A55_02545,dusB,Dispensable
E6A55_02550,E6A55_02550,Dispensable
E6A55_02555,E6A55_02555,Dispensable
E6A55_02560,E6A55_02560,Dispensable
E6A55_02565,E6A55_02565,Dispensable
E6A55_02570,E6A55_02570,Dispensable
E6A55_02575,E6A55_02575,Dispensable
E6A55_02580,E6A55_02580,Dispensable
E6A55_02585,E6A55_02585,Dispensable
E6A55_02590,E6A55_02590,Dispensable
E6A55_02595,pdxA,Dispensable
E6A55_02600,rsmA,Essential
E6A55_02605,trpS,Essential
E6A55_02610,E6A55_02610,Dispensable
E6A55_02615,gloA,Dispensable
E6A55_02620,E6A55_02620,Dispensable
E6A55_02625,E6A55_02625,Dispensable
E6A55_02630,gmhB,Dispensable
E6A55_02635,E6A55_02635,Dispensable
E6A55_02640,E6A55_02640,Dispensable
E6A55_02645,glyQ,Dispensable
E6A55_02650,lnt,Dispensable
E6A55_02655,E6A55_02655,Dispensable
E6A55_02660,ybeY,Dispensable
E6A55_02665,E6A55_02665,Dispensable
E6A55_02670,miaB,Dispensable
E6A55_02675,E6A55_02675,Dispensable
E6A55_02680,E6A55_02680,Dispensable
E6A55_02685,E6A55_02685,Dispensable
E6A55_02690,E6A55_02690,Dispensable
E6A55_02695,E6A55_02695,Dispensable
E6A55_02700,E6A55_02700,Dispensable
E6A55_02705,E6A55_02705,Dispensable
E6A55_02710,E6A55_02710,Dispensable
E6A55_02715,E6A55_02715,Dispensable
E6A55_02720,E6A55_02720,Dispensable
E6A55_02725,E6A55_02725,Dispensable
E6A55_02730,E6A55_02730,Dispensable
E6A55_02735,E6A55_02735,Dispensable
E6A55_02740,E6A55_02740,Dispensable
E6A55_02745,E6A55_02745,Dispensable
E6A55_02750,recA,Dispensable
E6A55_02755,recX,Dispensable
E6A55_02760,E6A55_02760,Dispensable
E6A55_02765,sucC,Dispensable
E6A55_02770,sucD,Dispensable
E6A55_02775,E6A55_02775,Dispensable
E6A55_02780,E6A55_02780,Dispensable
E6A55_02785,E6A55_02785,Dispensable
E6A55_02790,E6A55_02790,Dispensable
E6A55_02795,E6A55_02795,Dispensable
E6A55_02800,moaC,Dispensable
E6A55_02805,E6A55_02805,Dispensable
E6A55_02810,E6A55_02810,Dispensable
E6A55_02815,E6A55_02815,Dispensable
E6A55_02820,E6A55_02820,Dispensable
E6A55_02825,waaF,Dispensable
E6A55_02830,E6A55_02830,Dispensable
E6A55_02835,E6A55_02835,Dispensable
E6A55_02840,E6A55_02840,Dispensable
E6A55_02845,E6A55_02845,Dispensable
E6A55_02850,E6A55_02850,Dispensable
E6A55_02855,E6A55_02855,Dispensable
E6A55_02860,E6A55_02860,Dispensable
E6A55_02865,pyk,Dispensable
E6A55_02870,E6A55_02870,Dispensable
E6A55_02875,E6A55_02875,Dispensable
E6A55_02880,purE,Dispensable
E6A55_02885,E6A55_02885,Dispensable
E6A55_02890,E6A55_02890,Dispensable
E6A55_02895,E6A55_02895,Dispensable
E6A55_02900,E6A55_02900,Dispensable
E6A55_02905,dacB,Dispensable
E6A55_02910,E6A55_02910,Dispensable
E6A55_02915,E6A55_02915,Dispensable
E6A55_02920,E6A55_02920,Dispensable
E6A55_02925,E6A55_02925,Dispensable
E6A55_02930,E6A55_02930,Dispensable
E6A55_02935,E6A55_02935,Dispensable
E6A55_02940,E6A55_02940,Dispensable
E6A55_02945,E6A55_02945,Dispensable
E6A55_02950,E6A55_02950,Dispensable
E6A55_02955,E6A55_02955,Dispensable
E6A55_02960,E6A55_02960,Dispensable
E6A55_02965,plsY,Dispensable
E6A55_02970,E6A55_02970,Dispensable
E6A55_02975,xerD,Dispensable
E6A55_02980,E6A55_02980,Dispensable
E6A55_02985,E6A55_02985,Dispensable
E6A55_02990,E6A55_02990,Dispensable
E6A55_02995,E6A55_02995,Dispensable
E6A55_03000,queG,Dispensable
E6A55_03005,tsaE,Dispensable
E6A55_03010,E6A55_03010,Dispensable
E6A55_03015,E6A55_03015,Dispensable
E6A55_03020,E6A55_03020,Dispensable
E6A55_03025,E6A55_03025,Dispensable
E6A55_03030,E6A55_03030,Dispensable
E6A55_03035,E6A55_03035,Dispensable
E6A55_03040,E6A55_03040,Essential
E6A55_03045,kdsB,Dispensable
E6A55_03050,E6A55_03050,Dispensable
E6A55_03055,E6A55_03055,Dispensable
E6A55_03060,E6A55_03060,Dispensable
E6A55_03065,E6A55_03065,Dispensable
E6A55_03070,E6A55_03070,Essential
E6A55_03075,E6A55_03075,Dispensable
E6A55_03080,E6A55_03080,Dispensable
E6A55_03085,E6A55_03085,Dispensable
E6A55_03090,E6A55_03090,Dispensable
E6A55_03095,E6A55_03095,Dispensable
E6A55_03100,E6A55_03100,Dispensable
E6A55_03105,E6A55_03105,Dispensable
E6A55_03110,E6A55_03110,Dispensable
E6A55_03115,E6A55_03115,Dispensable
E6A55_03120,E6A55_03120,Dispensable
E6A55_03125,E6A55_03125,Dispensable
E6A55_03130,E6A55_03130,Dispensable
E6A55_03135,E6A55_03135,Dispensable
E6A55_03140,E6A55_03140,Dispensable
E6A55_03145,E6A55_03145,Dispensable
E6A55_03150,E6A55_03150,Dispensable
E6A55_03155,E6A55_03155,Dispensable
E6A55_03160,E6A55_03160,Dispensable
E6A55_03165,E6A55_03165,Dispensable
E6A55_03170,E6A55_03170,Dispensable
E6A55_03175,E6A55_03175,Dispensable
E6A55_03180,E6A55_03180,Dispensable
E6A55_03185,E6A55_03185,Dispensable
E6A55_03190,E6A55_03190,Dispensable
E6A55_03195,E6A55_03195,Dispensable
E6A55_03200,E6A55_03200,Dispensable
E6A55_03205,E6A55_03205,Dispensable
E6A55_03210,E6A55_03210,Dispensable
E6A55_03215,E6A55_03215,Dispensable
E6A55_03220,E6A55_03220,Dispensable
E6A55_03225,E6A55_03225,Dispensable
E6A55_03230,E6A55_03230,Dispensable
E6A55_03235,E6A55_03235,Dispensable
E6A55_03240,E6A55_03240,Dispensable
E6A55_03245,E6A55_03245,Dispensable
E6A55_03250,E6A55_03250,Dispensable
E6A55_03255,tssA,Dispensable
E6A55_03260,tssG,Dispensable
E6A55_03265,tssF,Dispensable
E6A55_03270,tssE,Dispensable
E6A55_03275,E6A55_03275,Dispensable
E6A55_03280,E6A55_03280,Dispensable
E6A55_03285,tssH,Dispensable
E6A55_03290,tssB,Dispensable
E6A55_03295,tssC,Dispensable
E6A55_03300,E6A55_03300,Dispensable
